[GIN] 2026/05/25 - 18:30:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:30:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:30:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:30:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:30:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:30:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:31:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:01 | 200 |       673.7µs | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:32:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:33:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:34:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:35:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:36:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:12 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:31 | 200 |       507.4µs |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:37:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:38:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:39:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:40:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:41:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:42:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:01 | 200 |      2.2428ms | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:43:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:44:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:21 | 200 |         529µs | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:45:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:46:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:47:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:48:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:49:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:31 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:37 | 200 |       1.671ms |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:47 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:50:57 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:07 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:17 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:27 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:51:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:28 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:31 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:41 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:52:51 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:01 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:11 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:19 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:21 | 200 |            0s | 2408:8956:4c20:d20:b113:b0e1:79b2:abc1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:26 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:36 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:46 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:56 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:53:56 | 200 |            0s |       127.0.0.1 | GET      "/"
[GIN] 2026/05/25 - 18:53:56 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:54:11 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:54:26 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:54:38 | 200 |            0s |     172.18.64.1 | GET      "/"
[GIN] 2026/05/25 - 18:54:38 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:54:39 | 404 |            0s |     172.18.64.1 | GET      "/favicon.ico"
[GIN] 2026/05/25 - 18:54:42 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:54:53 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:54:56 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:08 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:11 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:23 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:26 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:38 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:41 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:51 | 200 |            0s |     172.18.64.1 | GET      "/api/accounts/"
[GIN] 2026/05/25 - 18:55:53 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:55:56 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:08 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:11 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:20 | 200 |            0s |     172.18.64.1 | GET      "/api/resources/"
[GIN] 2026/05/25 - 18:56:23 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:26 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:38 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:41 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:53 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:56:56 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:57:08 | 200 |            0s |     172.18.64.1 | GET      "/api/health"
[GIN] 2026/05/25 - 18:57:11 | 200 |            0s |       127.0.0.1 | GET      "/api/health"
